# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), NA, Computation_time
52.000000 ,0.000000  ,2.280000  ,5.730000  ,0.100000  ,0.048592  ,0.000000  ,1.093014  
53.000000 ,0.000000  ,2.080000  ,5.620000  ,0.100000  ,0.059099  ,0.000000  ,0.861081  
54.000000 ,0.000000  ,2.120000  ,5.730000  ,0.100000  ,0.027862  ,0.000000  ,1.008776  
55.000000 ,0.000000  ,2.240000  ,5.730000  ,0.100000  ,0.048052  ,0.000000  ,1.101686  
56.000000 ,0.000000  ,2.000000  ,5.620000  ,0.100000  ,0.047281  ,0.000000  ,0.839032  
57.000000 ,0.000000  ,2.480000  ,5.730000  ,0.100000  ,0.065747  ,0.000000  ,1.156358  
58.000000 ,0.000000  ,2.120000  ,5.730000  ,0.100000  ,0.069068  ,0.000000  ,0.982475  
59.000000 ,0.000000  ,2.320000  ,5.730000  ,0.100000  ,0.049840  ,0.000000  ,0.976688  
60.000000 ,0.000000  ,2.000000  ,5.620000  ,0.100000  ,0.053418  ,0.000000  ,0.819552  
61.000000 ,0.000000  ,2.120000  ,5.730000  ,0.120000  ,0.040154  ,0.000000  ,1.048264  
62.000000 ,0.000000  ,2.120000  ,5.620000  ,0.120000  ,0.054819  ,0.000000  ,1.011611  
63.000000 ,0.000000  ,2.000000  ,5.620000  ,0.120000  ,0.039820  ,0.000000  ,0.846045  
64.000000 ,0.000000  ,2.120000  ,5.730000  ,0.120000  ,0.053370  ,0.000000  ,0.947806  
65.000000 ,0.000000  ,2.120000  ,5.730000  ,0.120000  ,0.042433  ,0.000000  ,0.964580  
66.000000 ,0.000000  ,2.120000  ,5.730000  ,0.120000  ,0.060401  ,0.000000  ,0.956084  
67.000000 ,0.000000  ,2.000000  ,5.620000  ,0.120000  ,0.038513  ,0.000000  ,0.870733  
68.000000 ,0.000000  ,2.080000  ,5.620000  ,0.120000  ,0.063415  ,0.000000  ,1.152796  
69.000000 ,0.000000  ,2.080000  ,5.620000  ,0.120000  ,0.056797  ,0.000000  ,0.882147  
70.000000 ,0.000000  ,2.040000  ,5.730000  ,0.120000  ,0.054431  ,0.000000  ,1.005062  
71.000000 ,0.000000  ,2.120000  ,5.620000  ,0.140000  ,0.061791  ,0.000000  ,0.920604  
72.000000 ,0.000000  ,2.000000  ,5.620000  ,0.140000  ,0.061037  ,0.000000  ,0.852316  
73.000000 ,0.000000  ,2.000000  ,5.620000  ,0.140000  ,0.069604  ,0.000000  ,0.927613  
74.000000 ,0.000000  ,2.080000  ,5.620000  ,0.140000  ,0.052316  ,0.000000  ,0.922152  
75.000000 ,0.000000  ,2.120000  ,5.730000  ,0.140000  ,0.055955  ,0.000000  ,0.963907  
76.000000 ,0.000000  ,2.040000  ,5.730000  ,0.140000  ,0.059485  ,0.000000  ,0.912181  
77.000000 ,0.000000  ,2.000000  ,5.730000  ,0.140000  ,0.049553  ,0.000000  ,1.036986  
78.000000 ,0.000000  ,2.120000  ,5.730000  ,0.140000  ,0.062266  ,0.000000  ,0.885188  
79.000000 ,0.000000  ,2.000000  ,5.620000  ,0.140000  ,0.069670  ,0.000000  ,1.007845  
80.000000 ,0.000000  ,2.080000  ,5.620000  ,0.140000  ,0.073292  ,0.000000  ,1.031903  
81.000000 ,0.000000  ,2.280000  ,5.730000  ,0.160000  ,0.073044  ,0.000000  ,1.102877  
82.000000 ,0.000000  ,2.000000  ,5.620000  ,0.160000  ,0.055017  ,0.000000  ,0.804252  
83.000000 ,0.000000  ,2.000000  ,5.620000  ,0.160000  ,0.062567  ,0.000000  ,1.007720  
84.000000 ,0.000000  ,2.000000  ,5.620000  ,0.160000  ,0.078730  ,0.000000  ,0.799014  
85.000000 ,0.000000  ,2.080000  ,5.620000  ,0.160000  ,0.073606  ,0.000000  ,0.905255  
86.000000 ,0.000000  ,2.480000  ,5.730000  ,0.160000  ,0.061504  ,0.000000  ,1.294805  
87.000000 ,0.000000  ,2.120000  ,5.730000  ,0.160000  ,0.084586  ,0.000000  ,0.886778  
88.000000 ,0.000000  ,2.080000  ,5.620000  ,0.160000  ,0.086549  ,0.000000  ,1.095212  
89.000000 ,0.000000  ,2.000000  ,5.620000  ,0.160000  ,0.087267  ,0.000000  ,0.952616  
90.000000 ,0.000000  ,2.000000  ,5.620000  ,0.160000  ,0.081833  ,0.000000  ,0.852737  
91.000000 ,0.000000  ,2.080000  ,5.620000  ,0.180000  ,0.077611  ,0.000000  ,0.911361  
92.000000 ,0.000000  ,2.000000  ,5.620000  ,0.180000  ,0.068661  ,0.000000  ,0.880472  
93.000000 ,0.000000  ,2.080000  ,5.620000  ,0.180000  ,0.081199  ,0.000000  ,0.954372  
94.000000 ,0.000000  ,1.960000  ,5.510000  ,0.180000  ,0.093639  ,0.000000  ,0.847166  
95.000000 ,0.000000  ,2.480000  ,5.730000  ,0.180000  ,0.088924  ,0.000000  ,1.199616  
96.000000 ,0.000000  ,2.120000  ,5.730000  ,0.180000  ,0.071137  ,0.000000  ,0.952399  
97.000000 ,0.000000  ,2.120000  ,5.730000  ,0.180000  ,0.066989  ,0.000000  ,0.954547  
98.000000 ,0.000000  ,2.120000  ,5.620000  ,0.180000  ,0.062304  ,0.000000  ,1.023524  
99.000000 ,0.000000  ,2.000000  ,5.620000  ,0.180000  ,0.057018  ,0.000000  ,1.012463  
100.000000,0.000000  ,2.120000  ,5.730000  ,0.180000  ,0.082555  ,0.000000  ,0.934005  
101.000000,0.000000  ,2.000000  ,5.620000  ,0.200000  ,0.086390  ,0.000000  ,0.957209  
102.000000,0.000000  ,2.160000  ,5.730000  ,0.200000  ,0.071229  ,0.000000  ,0.972111  
103.000000,0.000000  ,2.000000  ,5.620000  ,0.200000  ,0.110422  ,0.000000  ,0.823565  
104.000000,0.000000  ,2.080000  ,5.730000  ,0.200000  ,0.110988  ,0.000000  ,0.972348  
105.000000,0.000000  ,2.080000  ,5.620000  ,0.200000  ,0.093189  ,0.000000  ,0.827919  
106.000000,0.000000  ,2.120000  ,5.730000  ,0.200000  ,0.103236  ,0.000000  ,0.959730  
107.000000,0.000000  ,2.080000  ,5.620000  ,0.200000  ,0.116811  ,0.000000  ,0.910341  
108.000000,0.000000  ,2.120000  ,5.730000  ,0.200000  ,0.092319  ,0.000000  ,0.936117  
109.000000,0.000000  ,2.080000  ,5.620000  ,0.200000  ,0.096804  ,0.000000  ,1.095192  
110.000000,0.000000  ,2.120000  ,5.730000  ,0.200000  ,0.107076  ,0.000000  ,1.049688  
111.000000,0.000000  ,1.960000  ,5.510000  ,0.220000  ,0.090403  ,0.000000  ,0.863513  
112.000000,0.000000  ,2.480000  ,5.730000  ,0.220000  ,0.119168  ,0.000000  ,1.220160  
113.000000,0.000000  ,2.000000  ,5.620000  ,0.220000  ,0.107085  ,0.000000  ,0.973233  
114.000000,0.000000  ,2.360000  ,5.730000  ,0.220000  ,0.087037  ,0.000000  ,1.026535  
115.000000,0.000000  ,2.120000  ,5.730000  ,0.220000  ,0.097836  ,0.000000  ,1.080748  
116.000000,0.000000  ,2.120000  ,5.620000  ,0.220000  ,0.093946  ,0.000000  ,0.944506  
117.000000,0.000000  ,2.120000  ,5.730000  ,0.220000  ,0.097570  ,0.000000  ,0.916900  
118.000000,0.000000  ,2.120000  ,5.620000  ,0.220000  ,0.098137  ,0.000000  ,0.824156  
119.000000,0.000000  ,2.000000  ,5.620000  ,0.220000  ,0.121653  ,0.000000  ,0.900250  
120.000000,0.000000  ,2.160000  ,5.730000  ,0.220000  ,0.149184  ,0.000000  ,0.977040  
121.000000,0.000000  ,2.080000  ,5.620000  ,0.240000  ,0.108263  ,0.000000  ,1.142622  
122.000000,0.000000  ,2.000000  ,5.620000  ,0.240000  ,0.086070  ,0.000000  ,0.840978  
123.000000,0.000000  ,2.120000  ,5.620000  ,0.240000  ,0.106604  ,0.000000  ,0.900678  
124.000000,0.000000  ,2.120000  ,5.730000  ,0.240000  ,0.090202  ,0.000000  ,0.968308  
125.000000,0.000000  ,2.080000  ,5.620000  ,0.240000  ,0.175065  ,0.000000  ,1.062482  
126.000000,0.000000  ,2.000000  ,5.620000  ,0.240000  ,0.090926  ,0.000000  ,0.824958  
127.000000,0.000000  ,2.080000  ,5.620000  ,0.240000  ,0.134624  ,0.000000  ,0.901649  
128.000000,0.000000  ,2.120000  ,5.730000  ,0.240000  ,0.081510  ,0.000000  ,0.958669  
129.000000,0.000000  ,2.120000  ,5.730000  ,0.240000  ,0.136510  ,0.000000  ,0.936739  
130.000000,0.000000  ,2.280000  ,5.730000  ,0.240000  ,0.119680  ,0.000000  ,1.216259  
131.000000,0.000000  ,2.120000  ,5.620000  ,0.260000  ,0.107780  ,0.000000  ,0.913358  
132.000000,0.000000  ,2.240000  ,5.840000  ,0.260000  ,0.143330  ,0.000000  ,0.943754  
133.000000,0.000000  ,2.280000  ,5.620000  ,0.260000  ,0.122591  ,0.000000  ,1.159149  
134.000000,0.000000  ,2.000000  ,5.620000  ,0.260000  ,0.103311  ,0.000000  ,0.968175  
135.000000,0.000000  ,2.120000  ,5.730000  ,0.260000  ,0.119181  ,0.000000  ,1.033769  
136.000000,0.000000  ,2.000000  ,5.730000  ,0.260000  ,0.134684  ,0.000000  ,0.973071  
137.000000,0.000000  ,1.960000  ,5.510000  ,0.260000  ,0.128767  ,0.000000  ,0.822210  
138.000000,0.000000  ,2.000000  ,5.620000  ,0.260000  ,0.103008  ,0.000000  ,0.960482  
139.000000,0.000000  ,2.120000  ,5.730000  ,0.260000  ,0.118224  ,0.000000  ,0.944950  
140.000000,0.000000  ,2.240000  ,5.730000  ,0.260000  ,0.149343  ,0.000000  ,1.019567  
141.000000,0.000000  ,2.120000  ,5.730000  ,0.280000  ,0.093907  ,0.000000  ,1.005002  
142.000000,0.000000  ,2.120000  ,5.620000  ,0.280000  ,0.118748  ,0.000000  ,1.550360  
143.000000,0.000000  ,2.080000  ,5.620000  ,0.280000  ,0.150772  ,0.000000  ,0.887394  
144.000000,0.000000  ,2.280000  ,5.730000  ,0.280000  ,0.101251  ,0.000000  ,1.013549  
145.000000,0.000000  ,2.080000  ,5.620000  ,0.280000  ,0.102923  ,0.000000  ,1.148130  
146.000000,0.000000  ,2.000000  ,5.620000  ,0.280000  ,0.127692  ,0.000000  ,0.851398  
147.000000,0.000000  ,2.000000  ,5.620000  ,0.280000  ,0.163521  ,0.000000  ,1.065136  
148.000000,0.000000  ,2.000000  ,5.620000  ,0.280000  ,0.152690  ,0.000000  ,1.107303  
149.000000,0.000000  ,2.080000  ,5.620000  ,0.280000  ,0.140758  ,0.000000  ,0.830901  
150.000000,0.000000  ,2.480000  ,5.730000  ,0.280000  ,0.103787  ,0.000000  ,1.227736  
151.000000,0.000000  ,2.000000  ,5.620000  ,0.300000  ,0.132065  ,0.000000  ,0.973678  
152.000000,0.000000  ,2.000000  ,5.620000  ,0.300000  ,0.122375  ,0.000000  ,0.901025  
153.000000,0.000000  ,2.120000  ,5.730000  ,0.300000  ,0.130226  ,0.000000  ,0.967154  
154.000000,0.000000  ,2.240000  ,5.730000  ,0.300000  ,0.123866  ,0.000000  ,1.014788  
155.000000,0.000000  ,2.080000  ,5.620000  ,0.300000  ,0.101132  ,0.000000  ,1.009726  
156.000000,0.000000  ,2.000000  ,5.620000  ,0.300000  ,0.169719  ,0.000000  ,0.949718  
157.000000,0.000000  ,2.480000  ,5.730000  ,0.300000  ,0.102149  ,0.000000  ,1.411328  
158.000000,0.000000  ,2.360000  ,5.730000  ,0.300000  ,0.148544  ,0.000000  ,1.013024  
159.000000,0.000000  ,2.000000  ,5.620000  ,0.300000  ,0.179134  ,0.000000  ,0.882136  
160.000000,0.000000  ,2.000000  ,5.620000  ,0.300000  ,0.110767  ,0.000000  ,0.865496  
161.000000,0.000000  ,2.080000  ,5.620000  ,0.320000  ,0.192819  ,0.000000  ,0.963658  
162.000000,0.000000  ,2.040000  ,5.620000  ,0.320000  ,0.100021  ,0.000000  ,1.049618  
163.000000,0.000000  ,2.040000  ,5.620000  ,0.320000  ,0.135321  ,0.000000  ,1.068304  
164.000000,0.000000  ,2.080000  ,5.620000  ,0.320000  ,0.147746  ,0.000000  ,0.916974  
165.000000,0.000000  ,2.080000  ,5.620000  ,0.320000  ,0.157058  ,0.000000  ,0.951040  
166.000000,0.000000  ,2.120000  ,5.730000  ,0.320000  ,0.170149  ,0.000000  ,1.023802  
167.000000,0.000000  ,2.120000  ,5.730000  ,0.320000  ,0.183518  ,0.000000  ,0.952134  
168.000000,0.000000  ,2.080000  ,5.620000  ,0.320000  ,0.127244  ,0.000000  ,0.994010  
169.000000,0.000000  ,2.080000  ,5.620000  ,0.320000  ,0.140662  ,0.000000  ,0.931695  
170.000000,0.000000  ,2.480000  ,5.730000  ,0.320000  ,0.127087  ,0.000000  ,1.115470  
171.000000,0.000000  ,2.120000  ,5.730000  ,0.340000  ,0.151691  ,0.000000  ,0.961971  
172.000000,0.000000  ,1.960000  ,5.400000  ,0.340000  ,0.136800  ,0.000000  ,0.906928  
173.000000,0.000000  ,2.000000  ,5.620000  ,0.340000  ,0.176316  ,0.000000  ,1.009826  
174.000000,0.000000  ,2.120000  ,5.730000  ,0.340000  ,0.150819  ,0.000000  ,0.877481  
175.000000,0.000000  ,2.080000  ,5.620000  ,0.340000  ,0.136730  ,0.000000  ,0.949388  
176.000000,0.000000  ,2.520000  ,5.840000  ,0.340000  ,0.167731  ,0.000000  ,1.172683  
177.000000,0.000000  ,2.080000  ,5.620000  ,0.340000  ,0.106981  ,0.000000  ,1.033902  
178.000000,0.000000  ,2.160000  ,5.730000  ,0.340000  ,0.145167  ,0.000000  ,0.914564  
179.000000,0.000000  ,2.120000  ,5.620000  ,0.340000  ,0.154123  ,0.000000  ,0.951726  
180.000000,0.000000  ,2.120000  ,5.730000  ,0.340000  ,0.167609  ,0.000000  ,0.996972  
181.000000,0.000000  ,2.080000  ,5.620000  ,0.360000  ,0.135545  ,0.000000  ,0.846984  
182.000000,0.000000  ,2.280000  ,5.730000  ,0.360000  ,0.184828  ,0.000000  ,1.091663  
183.000000,0.000000  ,2.080000  ,5.620000  ,0.360000  ,0.230125  ,0.000000  ,0.976610  
184.000000,0.000000  ,2.160000  ,5.730000  ,0.360000  ,0.130243  ,0.000000  ,1.077004  
185.000000,0.000000  ,2.080000  ,5.620000  ,0.360000  ,0.180273  ,0.000000  ,1.099881  
186.000000,0.000000  ,2.120000  ,5.620000  ,0.360000  ,0.158015  ,0.000000  ,0.955899  
187.000000,0.000000  ,2.120000  ,5.620000  ,0.360000  ,0.158841  ,0.000000  ,1.149786  
188.000000,0.000000  ,2.040000  ,5.730000  ,0.360000  ,0.177410  ,0.000000  ,0.943568  
189.000000,0.000000  ,2.040000  ,5.730000  ,0.360000  ,0.161209  ,0.000000  ,0.946244  
190.000000,0.000000  ,2.120000  ,5.620000  ,0.360000  ,0.194837  ,0.000000  ,0.971276  
191.000000,0.000000  ,2.120000  ,5.730000  ,0.380000  ,0.180876  ,0.000000  ,0.945478  
192.000000,0.000000  ,2.080000  ,5.620000  ,0.380000  ,0.143831  ,0.000000  ,0.952338  
193.000000,0.000000  ,2.080000  ,5.620000  ,0.380000  ,0.243610  ,0.000000  ,0.903143  
194.000000,0.000000  ,2.080000  ,5.620000  ,0.380000  ,0.182956  ,0.000000  ,0.974282  
195.000000,0.000000  ,2.120000  ,5.730000  ,0.380000  ,0.198582  ,0.000000  ,0.957520  
196.000000,0.000000  ,2.120000  ,5.620000  ,0.380000  ,0.309549  ,0.000000  ,1.021198  
197.000000,0.000000  ,2.560000  ,5.730000  ,0.380000  ,0.232498  ,0.000000  ,1.289679  
198.000000,0.000000  ,2.120000  ,5.730000  ,0.380000  ,0.194915  ,0.000000  ,1.100977  
199.000000,0.000000  ,2.080000  ,5.620000  ,0.380000  ,0.222588  ,0.000000  ,1.146087  
200.000000,0.000000  ,2.120000  ,5.730000  ,0.380000  ,0.133424  ,0.000000  ,1.013278  
201.000000,0.000000  ,2.080000  ,5.620000  ,0.400000  ,0.190846  ,0.000000  ,0.934099  
202.000000,0.000000  ,2.000000  ,5.620000  ,0.400000  ,0.197962  ,0.000000  ,0.941016  
203.000000,0.000000  ,2.280000  ,5.620000  ,0.400000  ,0.199242  ,0.000000  ,1.087986  
204.000000,0.000000  ,2.120000  ,5.620000  ,0.400000  ,0.151877  ,0.000000  ,1.122167  
205.000000,0.000000  ,2.000000  ,5.730000  ,0.400000  ,0.264012  ,0.000000  ,0.954040  
206.000000,0.000000  ,2.000000  ,5.620000  ,0.400000  ,0.159104  ,0.000000  ,0.864876  
207.000000,0.000000  ,2.280000  ,5.620000  ,0.400000  ,0.167631  ,0.000000  ,1.270876  
208.000000,0.000000  ,1.960000  ,5.510000  ,0.400000  ,0.167838  ,0.000000  ,0.994575  
209.000000,0.000000  ,2.120000  ,5.730000  ,0.400000  ,0.175983  ,0.000000  ,1.033361  
210.000000,0.000000  ,2.120000  ,5.730000  ,0.400000  ,0.191112  ,0.000000  ,1.064515  
211.000000,0.000000  ,2.120000  ,5.620000  ,0.420000  ,0.197965  ,0.000000  ,1.142179  
212.000000,0.000000  ,2.000000  ,5.620000  ,0.420000  ,0.160424  ,0.000000  ,0.864862  
213.000000,0.000000  ,1.960000  ,5.510000  ,0.420000  ,0.182426  ,0.000000  ,0.818778  
214.000000,0.000000  ,2.120000  ,5.730000  ,0.420000  ,0.161762  ,0.000000  ,0.966080  
215.000000,0.000000  ,2.040000  ,5.730000  ,0.420000  ,0.141418  ,0.000000  ,0.856573  
216.000000,0.000000  ,2.000000  ,5.620000  ,0.420000  ,0.198417  ,0.000000  ,0.822720  
217.000000,0.000000  ,2.120000  ,5.620000  ,0.420000  ,0.213291  ,0.000000  ,0.920109  
218.000000,0.000000  ,2.000000  ,5.730000  ,0.420000  ,0.169435  ,0.000000  ,0.824055  
219.000000,0.000000  ,2.080000  ,5.620000  ,0.420000  ,0.148582  ,0.000000  ,0.989709  
220.000000,0.000000  ,1.960000  ,5.510000  ,0.420000  ,0.143470  ,0.000000  ,0.822622  
221.000000,0.000000  ,2.000000  ,5.620000  ,0.440000  ,0.202648  ,0.000000  ,0.992248  
222.000000,0.000000  ,2.000000  ,5.730000  ,0.440000  ,0.129658  ,0.000000  ,1.000623  
223.000000,0.000000  ,2.120000  ,5.730000  ,0.440000  ,0.262575  ,0.000000  ,0.942734  
224.000000,0.000000  ,2.040000  ,5.730000  ,0.440000  ,0.164230  ,0.000000  ,1.031416  
225.000000,0.000000  ,2.360000  ,5.730000  ,0.440000  ,0.269046  ,0.000000  ,1.067266  
226.000000,0.000000  ,2.000000  ,5.620000  ,0.440000  ,0.189940  ,0.000000  ,0.866222  
227.000000,0.000000  ,2.120000  ,5.620000  ,0.440000  ,0.208339  ,0.000000  ,0.949566  
228.000000,0.000000  ,2.040000  ,5.840000  ,0.440000  ,0.151847  ,0.000000  ,0.901399  
229.000000,0.000000  ,2.000000  ,5.730000  ,0.440000  ,0.183944  ,0.000000  ,0.821011  
230.000000,0.000000  ,2.120000  ,5.730000  ,0.440000  ,0.181727  ,0.000000  ,0.959912  
231.000000,0.000000  ,2.080000  ,5.620000  ,0.460000  ,0.249219  ,0.000000  ,1.284525  
232.000000,0.000000  ,2.120000  ,5.730000  ,0.460000  ,0.175563  ,0.000000  ,0.980399  
233.000000,0.000000  ,2.120000  ,5.620000  ,0.460000  ,0.227922  ,0.000000  ,0.848794  
234.000000,0.000000  ,2.160000  ,5.730000  ,0.460000  ,0.309879  ,0.000000  ,0.934532  
235.000000,0.000000  ,2.040000  ,5.400000  ,0.460000  ,0.167204  ,0.000000  ,0.976834  
236.000000,0.000000  ,2.120000  ,5.620000  ,0.460000  ,0.220197  ,0.000000  ,0.960382  
237.000000,0.000000  ,1.960000  ,5.400000  ,0.460000  ,0.145084  ,0.000000  ,0.791452  
238.000000,0.000000  ,1.960000  ,5.400000  ,0.460000  ,0.219887  ,0.000000  ,0.911941  
239.000000,0.000000  ,2.080000  ,5.620000  ,0.460000  ,0.154886  ,0.000000  ,1.023399  
240.000000,0.000000  ,2.160000  ,5.730000  ,0.460000  ,0.255810  ,0.000000  ,0.979899  
241.000000,0.000000  ,2.280000  ,5.620000  ,0.480000  ,0.184203  ,0.000000  ,1.116618  
242.000000,0.000000  ,2.080000  ,5.620000  ,0.480000  ,0.254696  ,0.000000  ,0.862744  
243.000000,0.000000  ,2.000000  ,5.620000  ,0.480000  ,0.233954  ,0.000000  ,0.946259  
244.000000,0.000000  ,2.000000  ,5.510000  ,0.480000  ,0.149508  ,0.000000  ,0.969684  
245.000000,0.000000  ,1.960000  ,5.510000  ,0.480000  ,0.185414  ,0.000000  ,0.915602  
246.000000,0.000000  ,2.080000  ,5.620000  ,0.480000  ,0.196476  ,0.000000  ,0.932638  
247.000000,0.000000  ,2.040000  ,5.620000  ,0.480000  ,0.273882  ,0.000000  ,0.887390  
248.000000,0.000000  ,2.000000  ,5.620000  ,0.480000  ,0.156029  ,0.000000  ,0.945877  
249.000000,0.000000  ,2.080000  ,5.620000  ,0.480000  ,0.208339  ,0.000000  ,0.863372  
250.000000,0.000000  ,2.000000  ,5.620000  ,0.480000  ,0.242512  ,0.000000  ,0.882063  
251.000000,0.000000  ,2.120000  ,5.730000  ,0.500000  ,0.218725  ,0.000000  ,1.100434  
252.000000,0.000000  ,2.120000  ,5.730000  ,0.500000  ,0.217280  ,0.000000  ,1.075864  
253.000000,0.000000  ,2.040000  ,5.840000  ,0.500000  ,0.189332  ,0.000000  ,0.931154  
254.000000,0.000000  ,2.080000  ,5.730000  ,0.500000  ,0.239079  ,0.000000  ,1.083802  
255.000000,0.000000  ,2.120000  ,5.620000  ,0.500000  ,0.269981  ,0.000000  ,1.026145  
256.000000,0.000000  ,2.120000  ,5.840000  ,0.500000  ,0.186353  ,0.000000  ,0.967646  
257.000000,0.000000  ,2.120000  ,5.510000  ,0.500000  ,0.326370  ,0.000000  ,0.942184  
258.000000,0.000000  ,2.120000  ,5.730000  ,0.500000  ,0.261919  ,0.000000  ,1.002564  
