# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), NA, Computation_time
34.000000 ,1.000000  ,29.880000 ,100.000000,0.060000  ,0.045981  ,0.000000  ,20.911930 
35.000000 ,1.000000  ,28.960000 ,100.000000,0.060000  ,0.031926  ,0.000000  ,19.579679 
36.000000 ,1.000000  ,28.960000 ,100.000000,0.060000  ,0.037450  ,0.000000  ,19.096616 
37.000000 ,1.000000  ,29.320000 ,99.780000 ,0.060000  ,0.043268  ,0.000000  ,19.421634 
38.000000 ,1.000000  ,28.760000 ,99.780000 ,0.060000  ,0.037203  ,0.000000  ,19.474579 
39.000000 ,1.000000  ,28.640000 ,99.780000 ,0.060000  ,0.034152  ,0.000000  ,18.843216 
40.000000 ,1.000000  ,28.920000 ,99.780000 ,0.060000  ,0.039199  ,0.000000  ,18.900294 
41.000000 ,1.000000  ,29.160000 ,100.000000,0.080000  ,0.038360  ,0.000000  ,19.461984 
42.000000 ,0.000000  ,8.480000  ,25.140000 ,0.080000  ,0.055685  ,0.000000  ,7.288572  
43.000000 ,0.000000  ,24.280000 ,83.240000 ,0.080000  ,0.040116  ,0.000000  ,16.706164 
44.000000 ,1.000000  ,29.160000 ,99.780000 ,0.080000  ,0.044511  ,0.000000  ,19.506522 
45.000000 ,1.000000  ,28.840000 ,100.000000,0.080000  ,0.052501  ,0.000000  ,19.467448 
46.000000 ,0.000000  ,27.000000 ,92.720000 ,0.080000  ,0.051987  ,0.000000  ,18.991785 
47.000000 ,1.000000  ,28.920000 ,99.780000 ,0.080000  ,0.043056  ,0.000000  ,18.474072 
48.000000 ,0.000000  ,8.520000  ,25.250000 ,0.080000  ,0.038281  ,0.000000  ,6.824908  
49.000000 ,1.000000  ,28.880000 ,99.780000 ,0.080000  ,0.049485  ,0.000000  ,20.934418 
50.000000 ,1.000000  ,29.200000 ,99.780000 ,0.080000  ,0.049127  ,0.000000  ,19.681805 
51.000000 ,1.000000  ,29.200000 ,100.000000,0.100000  ,0.046201  ,0.000000  ,19.386378 
52.000000 ,0.000000  ,24.200000 ,83.460000 ,0.100000  ,0.060950  ,0.000000  ,17.100180 
53.000000 ,1.000000  ,28.800000 ,100.000000,0.100000  ,0.076077  ,0.000000  ,18.877425 
54.000000 ,1.000000  ,28.960000 ,99.780000 ,0.100000  ,0.070184  ,0.000000  ,19.910017 
55.000000 ,1.000000  ,29.000000 ,100.000000,0.100000  ,0.060454  ,0.000000  ,19.928928 
56.000000 ,1.000000  ,28.640000 ,99.780000 ,0.100000  ,0.059336  ,0.000000  ,18.813513 
57.000000 ,1.000000  ,28.680000 ,99.780000 ,0.100000  ,0.062641  ,0.000000  ,19.184027 
58.000000 ,0.000000  ,26.960000 ,93.050000 ,0.100000  ,0.068341  ,0.000000  ,18.608117 
59.000000 ,1.000000  ,29.280000 ,100.000000,0.100000  ,0.063361  ,0.000000  ,19.059118 
60.000000 ,0.000000  ,23.360000 ,80.600000 ,0.100000  ,0.055748  ,0.000000  ,16.280738 
61.000000 ,1.000000  ,28.800000 ,99.780000 ,0.120000  ,0.058671  ,0.000000  ,19.948689 
62.000000 ,1.000000  ,29.040000 ,100.000000,0.120000  ,0.074323  ,0.000000  ,20.254620 
63.000000 ,0.000000  ,8.400000  ,25.250000 ,0.120000  ,0.073184  ,0.000000  ,6.518411  
64.000000 ,1.000000  ,28.800000 ,99.780000 ,0.120000  ,0.075441  ,0.000000  ,20.572815 
65.000000 ,0.000000  ,8.600000  ,25.140000 ,0.120000  ,0.065630  ,0.000000  ,7.289602  
66.000000 ,1.000000  ,28.840000 ,99.780000 ,0.120000  ,0.067012  ,0.000000  ,19.749280 
67.000000 ,0.000000  ,11.720000 ,39.470000 ,0.120000  ,0.076573  ,0.000000  ,9.526165  
68.000000 ,0.000000  ,8.440000  ,25.140000 ,0.120000  ,0.060143  ,0.000000  ,7.171859  
69.000000 ,1.000000  ,29.280000 ,99.780000 ,0.120000  ,0.082509  ,0.000000  ,20.041402 
70.000000 ,1.000000  ,29.080000 ,99.780000 ,0.120000  ,0.082554  ,0.000000  ,19.910123 
71.000000 ,1.000000  ,30.200000 ,100.000000,0.140000  ,0.075646  ,0.000000  ,23.047735 
72.000000 ,1.000000  ,29.080000 ,99.780000 ,0.140000  ,0.087329  ,0.000000  ,20.149039 
73.000000 ,1.000000  ,28.960000 ,100.000000,0.140000  ,0.082341  ,0.000000  ,19.869999 
74.000000 ,1.000000  ,28.840000 ,99.780000 ,0.140000  ,0.071046  ,0.000000  ,19.463322 
75.000000 ,0.000000  ,13.040000 ,43.220000 ,0.140000  ,0.080497  ,0.000000  ,9.351180  
76.000000 ,1.000000  ,29.040000 ,100.000000,0.140000  ,0.088884  ,0.000000  ,19.468404 
77.000000 ,1.000000  ,29.480000 ,99.780000 ,0.140000  ,0.079583  ,0.000000  ,20.544715 
78.000000 ,0.000000  ,11.680000 ,39.470000 ,0.140000  ,0.069501  ,0.000000  ,8.893698  
79.000000 ,1.000000  ,29.080000 ,99.780000 ,0.140000  ,0.107857  ,0.000000  ,19.746528 
80.000000 ,1.000000  ,29.640000 ,99.780000 ,0.140000  ,0.102140  ,0.000000  ,18.978870 
81.000000 ,0.000000  ,11.480000 ,39.470000 ,0.160000  ,0.089320  ,0.000000  ,8.071150  
82.000000 ,1.000000  ,29.200000 ,99.780000 ,0.160000  ,0.098021  ,0.000000  ,19.641029 
83.000000 ,1.000000  ,29.040000 ,99.780000 ,0.160000  ,0.095378  ,0.000000  ,19.063524 
84.000000 ,1.000000  ,28.960000 ,99.780000 ,0.160000  ,0.072508  ,0.000000  ,18.987863 
85.000000 ,1.000000  ,29.120000 ,99.780000 ,0.160000  ,0.102375  ,0.000000  ,19.976674 
86.000000 ,1.000000  ,28.800000 ,100.000000,0.160000  ,0.108767  ,0.000000  ,18.739003 
87.000000 ,1.000000  ,29.120000 ,100.000000,0.160000  ,0.106177  ,0.000000  ,19.067844 
88.000000 ,1.000000  ,28.680000 ,99.780000 ,0.160000  ,0.114206  ,0.000000  ,19.732771 
89.000000 ,1.000000  ,29.480000 ,99.780000 ,0.160000  ,0.092290  ,0.000000  ,20.544665 
90.000000 ,0.000000  ,24.280000 ,83.460000 ,0.160000  ,0.078195  ,0.000000  ,17.025913 
91.000000 ,1.000000  ,28.880000 ,100.000000,0.180000  ,0.090854  ,0.000000  ,19.196051 
92.000000 ,1.000000  ,29.400000 ,99.780000 ,0.180000  ,0.152704  ,0.000000  ,19.758842 
93.000000 ,1.000000  ,29.080000 ,100.000000,0.180000  ,0.111246  ,0.000000  ,18.847899 
94.000000 ,1.000000  ,29.360000 ,99.780000 ,0.180000  ,0.099803  ,0.000000  ,21.412940 
95.000000 ,1.000000  ,29.280000 ,99.780000 ,0.180000  ,0.088352  ,0.000000  ,20.356968 
96.000000 ,1.000000  ,28.960000 ,99.780000 ,0.180000  ,0.108311  ,0.000000  ,19.999629 
97.000000 ,0.000000  ,11.600000 ,39.360000 ,0.180000  ,0.109748  ,0.000000  ,8.041110  
98.000000 ,1.000000  ,29.320000 ,100.000000,0.180000  ,0.096111  ,0.000000  ,20.328371 
99.000000 ,0.000000  ,16.640000 ,57.220000 ,0.180000  ,0.101375  ,0.000000  ,10.234524 
100.000000,1.000000  ,29.400000 ,99.780000 ,0.180000  ,0.113315  ,0.000000  ,20.297823 
101.000000,0.000000  ,20.680000 ,54.130000 ,0.200000  ,0.100698  ,0.000000  ,14.797122 
102.000000,1.000000  ,29.040000 ,100.000000,0.200000  ,0.102207  ,0.000000  ,19.699459 
103.000000,1.000000  ,29.000000 ,100.000000,0.200000  ,0.133485  ,0.000000  ,19.659830 
104.000000,0.000000  ,11.760000 ,39.470000 ,0.200000  ,0.090895  ,0.000000  ,8.618008  
105.000000,0.000000  ,9.080000  ,25.140000 ,0.200000  ,0.112391  ,0.000000  ,7.396880  
106.000000,1.000000  ,29.160000 ,99.780000 ,0.200000  ,0.108359  ,0.000000  ,20.455319 
107.000000,1.000000  ,29.000000 ,100.000000,0.200000  ,0.120917  ,0.000000  ,19.036972 
108.000000,0.000000  ,23.440000 ,81.480000 ,0.200000  ,0.146341  ,0.000000  ,16.154995 
109.000000,1.000000  ,29.160000 ,100.000000,0.200000  ,0.134178  ,0.000000  ,19.766207 
110.000000,0.000000  ,8.480000  ,25.250000 ,0.200000  ,0.100377  ,0.000000  ,6.905782  
111.000000,1.000000  ,29.040000 ,99.780000 ,0.220000  ,0.144698  ,0.000000  ,19.783122 
112.000000,0.000000  ,8.600000  ,25.250000 ,0.220000  ,0.111849  ,0.000000  ,7.256807  
113.000000,1.000000  ,29.160000 ,100.000000,0.220000  ,0.120886  ,0.000000  ,18.701610 
114.000000,1.000000  ,29.360000 ,99.780000 ,0.220000  ,0.142589  ,0.000000  ,19.813237 
115.000000,0.000000  ,17.040000 ,57.330000 ,0.220000  ,0.127509  ,0.000000  ,11.833655 
116.000000,1.000000  ,29.480000 ,99.780000 ,0.220000  ,0.128264  ,0.000000  ,19.394752 
117.000000,0.000000  ,27.480000 ,92.170000 ,0.220000  ,0.134858  ,0.000000  ,19.476621 
118.000000,1.000000  ,29.440000 ,100.000000,0.220000  ,0.159310  ,0.000000  ,19.953604 
119.000000,0.000000  ,20.880000 ,53.360000 ,0.220000  ,0.149646  ,0.000000  ,16.438419 
120.000000,1.000000  ,28.760000 ,100.000000,0.220000  ,0.142082  ,0.000000  ,19.367544 
121.000000,1.000000  ,29.560000 ,99.780000 ,0.240000  ,0.161855  ,0.000000  ,22.074880 
122.000000,0.000000  ,8.960000  ,25.470000 ,0.240000  ,0.142808  ,0.000000  ,8.111392  
123.000000,1.000000  ,29.640000 ,100.000000,0.240000  ,0.142652  ,0.000000  ,19.966153 
124.000000,1.000000  ,29.280000 ,99.780000 ,0.240000  ,0.176977  ,0.000000  ,20.009784 
125.000000,0.000000  ,26.400000 ,49.390000 ,0.240000  ,0.117495  ,0.000000  ,29.233461 
126.000000,1.000000  ,29.560000 ,99.780000 ,0.240000  ,0.160102  ,0.000000  ,19.734070 
127.000000,1.000000  ,29.160000 ,99.780000 ,0.240000  ,0.169987  ,0.000000  ,20.275815 
128.000000,1.000000  ,29.160000 ,99.780000 ,0.240000  ,0.163305  ,0.000000  ,19.316181 
129.000000,1.000000  ,29.680000 ,100.000000,0.240000  ,0.135114  ,0.000000  ,20.065909 
130.000000,1.000000  ,29.400000 ,100.000000,0.240000  ,0.112624  ,0.000000  ,20.183336 
131.000000,0.000000  ,11.480000 ,38.810000 ,0.260000  ,0.123803  ,0.000000  ,8.549665  
132.000000,1.000000  ,29.880000 ,100.000000,0.260000  ,0.136561  ,0.000000  ,20.741335 
133.000000,1.000000  ,29.360000 ,99.780000 ,0.260000  ,0.195881  ,0.000000  ,20.067524 
134.000000,1.000000  ,28.920000 ,100.000000,0.260000  ,0.193622  ,0.000000  ,19.435853 
135.000000,1.000000  ,29.040000 ,100.000000,0.260000  ,0.165084  ,0.000000  ,19.809426 
136.000000,1.000000  ,30.160000 ,99.780000 ,0.260000  ,0.169771  ,0.000000  ,20.331793 
137.000000,0.000000  ,12.040000 ,39.690000 ,0.260000  ,0.128110  ,0.000000  ,8.492154  
138.000000,0.000000  ,23.440000 ,80.600000 ,0.260000  ,0.160800  ,0.000000  ,15.021637 
139.000000,1.000000  ,29.680000 ,100.000000,0.260000  ,0.151319  ,0.000000  ,20.123233 
140.000000,1.000000  ,28.760000 ,99.780000 ,0.260000  ,0.182771  ,0.000000  ,19.518739 
141.000000,1.000000  ,29.720000 ,99.780000 ,0.280000  ,0.173338  ,0.000000  ,20.423807 
142.000000,0.000000  ,12.040000 ,39.470000 ,0.280000  ,0.131460  ,0.000000  ,8.418320  
143.000000,1.000000  ,29.720000 ,100.000000,0.280000  ,0.225107  ,0.000000  ,19.311612 
144.000000,1.000000  ,30.000000 ,100.000000,0.280000  ,0.157552  ,0.000000  ,19.718293 
145.000000,0.000000  ,24.080000 ,80.600000 ,0.280000  ,0.168599  ,0.000000  ,16.787980 
146.000000,1.000000  ,29.280000 ,99.780000 ,0.280000  ,0.165617  ,0.000000  ,19.750189 
147.000000,0.000000  ,17.480000 ,56.230000 ,0.280000  ,0.141403  ,0.000000  ,11.309026 
148.000000,1.000000  ,29.720000 ,100.000000,0.280000  ,0.189559  ,0.000000  ,19.816132 
149.000000,0.000000  ,27.000000 ,92.280000 ,0.280000  ,0.215310  ,0.000000  ,18.192536 
150.000000,1.000000  ,29.440000 ,99.780000 ,0.280000  ,0.157866  ,0.000000  ,20.141797 
151.000000,0.000000  ,12.160000 ,39.910000 ,0.300000  ,0.185090  ,0.000000  ,8.732561  
152.000000,1.000000  ,29.760000 ,100.000000,0.300000  ,0.183300  ,0.000000  ,19.719484 
153.000000,1.000000  ,29.760000 ,100.000000,0.300000  ,0.178606  ,0.000000  ,20.446309 
154.000000,1.000000  ,29.600000 ,100.000000,0.300000  ,0.178399  ,0.000000  ,20.970008 
155.000000,1.000000  ,29.080000 ,99.780000 ,0.300000  ,0.162262  ,0.000000  ,20.812026 
156.000000,1.000000  ,28.960000 ,100.000000,0.300000  ,0.209310  ,0.000000  ,20.559357 
157.000000,1.000000  ,29.720000 ,100.000000,0.300000  ,0.177859  ,0.000000  ,19.425717 
158.000000,1.000000  ,30.680000 ,100.000000,0.300000  ,0.234128  ,0.000000  ,20.039955 
159.000000,1.000000  ,29.520000 ,100.000000,0.300000  ,0.204081  ,0.000000  ,20.744328 
160.000000,1.000000  ,29.960000 ,99.780000 ,0.300000  ,0.214309  ,0.000000  ,21.910516 
161.000000,1.000000  ,29.920000 ,99.780000 ,0.320000  ,0.168925  ,0.000000  ,19.931498 
162.000000,1.000000  ,29.280000 ,99.780000 ,0.320000  ,0.185260  ,0.000000  ,20.339360 
163.000000,0.000000  ,12.240000 ,39.470000 ,0.320000  ,0.220554  ,0.000000  ,8.609912  
164.000000,1.000000  ,29.240000 ,99.780000 ,0.320000  ,0.216932  ,0.000000  ,19.414006 
165.000000,0.000000  ,8.480000  ,25.250000 ,0.320000  ,0.172724  ,0.000000  ,7.225634  
166.000000,1.000000  ,29.840000 ,99.780000 ,0.320000  ,0.186606  ,0.000000  ,19.574273 
167.000000,0.000000  ,13.200000 ,43.110000 ,0.320000  ,0.194035  ,0.000000  ,9.420526  
168.000000,1.000000  ,30.240000 ,100.000000,0.320000  ,0.174880  ,0.000000  ,21.944899 
169.000000,1.000000  ,29.560000 ,100.000000,0.320000  ,0.199054  ,0.000000  ,19.467544 
170.000000,1.000000  ,29.520000 ,99.780000 ,0.320000  ,0.231806  ,0.000000  ,19.831185 
171.000000,1.000000  ,30.000000 ,100.000000,0.340000  ,0.167365  ,0.000000  ,19.742579 
172.000000,0.000000  ,24.480000 ,80.710000 ,0.340000  ,0.185562  ,0.000000  ,17.203984 
173.000000,1.000000  ,29.920000 ,100.000000,0.340000  ,0.204504  ,0.000000  ,20.355446 
174.000000,1.000000  ,30.680000 ,100.000000,0.340000  ,0.218519  ,0.000000  ,21.576900 
175.000000,1.000000  ,30.600000 ,100.000000,0.340000  ,0.255978  ,0.000000  ,21.911581 
176.000000,0.000000  ,20.000000 ,55.020000 ,0.340000  ,0.176235  ,0.000000  ,14.734888 
177.000000,1.000000  ,30.120000 ,99.780000 ,0.340000  ,0.225264  ,0.000000  ,22.189169 
178.000000,1.000000  ,30.760000 ,100.000000,0.340000  ,0.235871  ,0.000000  ,20.573009 
179.000000,1.000000  ,29.480000 ,100.000000,0.340000  ,0.179423  ,0.000000  ,20.155759 
180.000000,0.000000  ,19.440000 ,54.360000 ,0.340000  ,0.188832  ,0.000000  ,14.162965 
181.000000,1.000000  ,29.920000 ,100.000000,0.360000  ,0.237307  ,0.000000  ,20.377946 
182.000000,0.000000  ,17.200000 ,57.000000 ,0.360000  ,0.205512  ,0.000000  ,11.764529 
183.000000,1.000000  ,30.480000 ,100.000000,0.360000  ,0.240313  ,0.000000  ,21.153875 
184.000000,0.000000  ,9.600000  ,30.540000 ,0.360000  ,0.308582  ,0.000000  ,6.350413  
185.000000,1.000000  ,29.920000 ,100.000000,0.360000  ,0.219946  ,0.000000  ,20.399995 
186.000000,1.000000  ,29.800000 ,99.780000 ,0.360000  ,0.194402  ,0.000000  ,20.229407 
187.000000,1.000000  ,29.880000 ,100.000000,0.360000  ,0.242486  ,0.000000  ,21.273516 
188.000000,0.000000  ,3.200000  ,9.370000  ,0.360000  ,0.160046  ,0.000000  ,2.289778  
189.000000,1.000000  ,30.160000 ,99.780000 ,0.360000  ,0.229130  ,0.000000  ,20.078048 
190.000000,1.000000  ,30.120000 ,100.000000,0.360000  ,0.205910  ,0.000000  ,20.699880 
191.000000,0.000000  ,12.040000 ,38.920000 ,0.380000  ,0.217156  ,0.000000  ,8.334617  
192.000000,1.000000  ,31.200000 ,99.780000 ,0.380000  ,0.218623  ,0.000000  ,21.537165 
193.000000,0.000000  ,24.200000 ,80.600000 ,0.380000  ,0.223106  ,0.000000  ,17.135206 
194.000000,1.000000  ,30.360000 ,99.780000 ,0.380000  ,0.220608  ,0.000000  ,20.417622 
195.000000,1.000000  ,30.880000 ,99.780000 ,0.380000  ,0.211165  ,0.000000  ,22.273843 
196.000000,0.000000  ,24.800000 ,81.810000 ,0.380000  ,0.247367  ,0.000000  ,17.734594 
197.000000,1.000000  ,29.920000 ,99.780000 ,0.380000  ,0.257764  ,0.000000  ,19.220065 
198.000000,0.000000  ,11.800000 ,39.250000 ,0.380000  ,0.216065  ,0.000000  ,9.066121  
199.000000,1.000000  ,30.440000 ,100.000000,0.380000  ,0.232020  ,0.000000  ,20.977468 
200.000000,0.000000  ,12.360000 ,39.690000 ,0.380000  ,0.227013  ,0.000000  ,8.915322  
201.000000,0.000000  ,23.800000 ,79.710000 ,0.400000  ,0.290716  ,0.000000  ,16.705509 
202.000000,0.000000  ,24.880000 ,80.600000 ,0.400000  ,0.239166  ,0.000000  ,18.173162 
203.000000,0.000000  ,25.040000 ,80.710000 ,0.400000  ,0.245033  ,0.000000  ,18.444929 
204.000000,1.000000  ,30.080000 ,99.780000 ,0.400000  ,0.245629  ,0.000000  ,20.406625 
205.000000,1.000000  ,30.440000 ,99.780000 ,0.400000  ,0.276995  ,0.000000  ,20.365716 
206.000000,1.000000  ,30.880000 ,99.780000 ,0.400000  ,0.233185  ,0.000000  ,20.978083 
207.000000,1.000000  ,30.160000 ,99.780000 ,0.400000  ,0.273235  ,0.000000  ,19.834283 
208.000000,0.000000  ,9.240000  ,29.550000 ,0.400000  ,0.273606  ,0.000000  ,6.333578  
209.000000,0.000000  ,11.960000 ,39.250000 ,0.400000  ,0.208330  ,0.000000  ,8.384590  
210.000000,0.000000  ,26.000000 ,82.690000 ,0.400000  ,0.222406  ,0.000000  ,19.302077 
211.000000,0.000000  ,25.520000 ,80.820000 ,0.420000  ,0.224581  ,0.000000  ,18.553374 
212.000000,1.000000  ,30.040000 ,100.000000,0.420000  ,0.283759  ,0.000000  ,21.667671 
213.000000,1.000000  ,31.400000 ,99.780000 ,0.420000  ,0.270630  ,0.000000  ,21.445958 
214.000000,1.000000  ,29.800000 ,100.000000,0.420000  ,0.291854  ,0.000000  ,20.569166 
215.000000,1.000000  ,30.240000 ,99.780000 ,0.420000  ,0.254015  ,0.000000  ,21.025457 
216.000000,1.000000  ,31.080000 ,99.780000 ,0.420000  ,0.262028  ,0.000000  ,21.417892 
217.000000,1.000000  ,30.200000 ,99.780000 ,0.420000  ,0.261934  ,0.000000  ,19.930559 
218.000000,0.000000  ,5.360000  ,15.330000 ,0.420000  ,0.278961  ,0.000000  ,3.859119  
219.000000,0.000000  ,12.480000 ,38.810000 ,0.420000  ,0.210349  ,0.000000  ,9.899399  
220.000000,1.000000  ,31.640000 ,99.780000 ,0.420000  ,0.260074  ,0.000000  ,23.037187 
221.000000,1.000000  ,30.000000 ,100.000000,0.440000  ,0.283360  ,0.000000  ,20.175374 
222.000000,1.000000  ,30.440000 ,99.780000 ,0.440000  ,0.296260  ,0.000000  ,20.270922 
223.000000,1.000000  ,29.920000 ,100.000000,0.440000  ,0.295562  ,0.000000  ,19.784709 
224.000000,1.000000  ,30.880000 ,100.000000,0.440000  ,0.272464  ,0.000000  ,21.432964 
225.000000,0.000000  ,6.400000  ,20.730000 ,0.440000  ,0.233505  ,0.000000  ,4.049582  
226.000000,1.000000  ,30.080000 ,99.780000 ,0.440000  ,0.299952  ,0.000000  ,21.477020 
227.000000,0.000000  ,9.480000  ,25.250000 ,0.440000  ,0.237652  ,0.000000  ,7.507665  
228.000000,1.000000  ,30.240000 ,99.780000 ,0.440000  ,0.289716  ,0.000000  ,20.605253 
229.000000,1.000000  ,31.200000 ,100.000000,0.440000  ,0.254354  ,0.000000  ,20.791378 
230.000000,1.000000  ,30.040000 ,100.000000,0.440000  ,0.263972  ,0.000000  ,20.556492 
231.000000,1.000000  ,30.320000 ,100.000000,0.460000  ,0.231221  ,0.000000  ,21.735587 
232.000000,0.000000  ,18.080000 ,56.890000 ,0.460000  ,0.292108  ,0.000000  ,12.452191 
233.000000,0.000000  ,23.000000 ,74.310000 ,0.460000  ,0.245905  ,0.000000  ,16.653226 
234.000000,1.000000  ,31.000000 ,100.000000,0.460000  ,0.293727  ,0.000000  ,20.288703 
235.000000,0.000000  ,11.320000 ,32.410000 ,0.460000  ,0.236875  ,0.000000  ,8.945321  
236.000000,1.000000  ,30.120000 ,100.000000,0.460000  ,0.350988  ,0.000000  ,20.945999 
237.000000,1.000000  ,30.440000 ,100.000000,0.460000  ,0.307787  ,0.000000  ,21.623929 
238.000000,1.000000  ,30.720000 ,100.000000,0.460000  ,0.285365  ,0.000000  ,21.176539 
239.000000,0.000000  ,16.960000 ,57.330000 ,0.460000  ,0.281314  ,0.000000  ,10.401917 
240.000000,1.000000  ,30.400000 ,99.780000 ,0.460000  ,0.254720  ,0.000000  ,20.968037 
241.000000,1.000000  ,31.000000 ,100.000000,0.480000  ,0.307524  ,0.000000  ,22.056359 
242.000000,0.000000  ,16.760000 ,53.030000 ,0.480000  ,0.283645  ,0.000000  ,11.138417 
243.000000,0.000000  ,10.880000 ,31.640000 ,0.480000  ,0.344232  ,0.000000  ,7.744820  
244.000000,0.000000  ,14.680000 ,46.310000 ,0.480000  ,0.286534  ,0.000000  ,10.520921 
245.000000,0.000000  ,26.000000 ,80.820000 ,0.480000  ,0.299483  ,0.000000  ,18.602547 
246.000000,1.000000  ,31.560000 ,99.780000 ,0.480000  ,0.295362  ,0.000000  ,20.853491 
247.000000,0.000000  ,9.760000  ,30.650000 ,0.480000  ,0.261844  ,0.000000  ,6.434524  
248.000000,1.000000  ,30.800000 ,99.780000 ,0.480000  ,0.271775  ,0.000000  ,20.779433 
249.000000,0.000000  ,7.560000  ,23.370000 ,0.480000  ,0.261280  ,0.000000  ,5.399307  
250.000000,1.000000  ,30.080000 ,100.000000,0.480000  ,0.321143  ,0.000000  ,20.535825 
251.000000,0.000000  ,8.040000  ,24.810000 ,0.500000  ,0.262908  ,0.000000  ,5.702365  
252.000000,0.000000  ,2.520000  ,6.840000  ,0.500000  ,0.212936  ,0.000000  ,1.835890  
253.000000,0.000000  ,17.480000 ,51.490000 ,0.500000  ,0.257083  ,0.000000  ,13.647717 
254.000000,0.000000  ,12.440000 ,38.260000 ,0.500000  ,0.262517  ,0.000000  ,8.924866  
255.000000,0.000000  ,4.760000  ,14.550000 ,0.500000  ,0.371679  ,0.000000  ,3.957949  
256.000000,0.000000  ,15.960000 ,51.490000 ,0.500000  ,0.252888  ,0.000000  ,11.136956 
257.000000,0.000000  ,10.160000 ,30.760000 ,0.500000  ,0.213799  ,0.000000  ,7.120919  
258.000000,0.000000  ,11.280000 ,30.210000 ,0.500000  ,0.232957  ,0.000000  ,8.542391  
259.000000,0.000000  ,17.760000 ,56.780000 ,0.500000  ,0.299171  ,0.000000  ,12.357415 
260.000000,0.000000  ,11.200000 ,35.500000 ,0.500000  ,0.304292  ,0.000000  ,8.109049  
261.000000,0.000000  ,9.080000  ,26.460000 ,0.520000  ,0.242393  ,0.000000  ,6.342733  
