# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), NA, Computation_time
77.000000 ,1.000000  ,26.520000 ,100.000000,0.140000  ,0.105520  ,0.000000  ,19.531788 
78.000000 ,1.000000  ,25.640000 ,100.000000,0.140000  ,0.079992  ,0.000000  ,16.371329 
79.000000 ,0.000000  ,24.360000 ,90.090000 ,0.140000  ,0.088073  ,0.000000  ,18.444046 
80.000000 ,1.000000  ,25.280000 ,100.000000,0.140000  ,0.092030  ,0.000000  ,17.257291 
81.000000 ,1.000000  ,25.320000 ,100.000000,0.160000  ,0.076865  ,0.000000  ,17.479204 
82.000000 ,1.000000  ,25.680000 ,100.000000,0.160000  ,0.080545  ,0.000000  ,17.304206 
83.000000 ,1.000000  ,25.680000 ,100.000000,0.160000  ,0.112965  ,0.000000  ,17.526813 
84.000000 ,1.000000  ,25.720000 ,100.000000,0.160000  ,0.092773  ,0.000000  ,17.784751 
85.000000 ,1.000000  ,25.760000 ,99.760000 ,0.160000  ,0.103808  ,0.000000  ,16.969230 
86.000000 ,1.000000  ,25.640000 ,99.760000 ,0.160000  ,0.083059  ,0.000000  ,17.727199 
87.000000 ,1.000000  ,25.560000 ,100.000000,0.160000  ,0.104321  ,0.000000  ,16.329429 
88.000000 ,1.000000  ,26.360000 ,100.000000,0.160000  ,0.106329  ,0.000000  ,17.614312 
89.000000 ,1.000000  ,25.560000 ,100.000000,0.160000  ,0.113685  ,0.000000  ,17.495070 
90.000000 ,1.000000  ,25.320000 ,100.000000,0.160000  ,0.093810  ,0.000000  ,17.059756 
91.000000 ,1.000000  ,25.840000 ,99.760000 ,0.180000  ,0.094202  ,0.000000  ,18.305766 
92.000000 ,1.000000  ,26.000000 ,99.760000 ,0.180000  ,0.109664  ,0.000000  ,18.172411 
93.000000 ,1.000000  ,25.520000 ,100.000000,0.180000  ,0.110990  ,0.000000  ,17.463001 
94.000000 ,1.000000  ,27.160000 ,100.000000,0.180000  ,0.125180  ,0.000000  ,21.015287 
95.000000 ,1.000000  ,25.640000 ,100.000000,0.180000  ,0.114469  ,0.000000  ,16.808403 
96.000000 ,1.000000  ,25.240000 ,100.000000,0.180000  ,0.106605  ,0.000000  ,16.758513 
97.000000 ,1.000000  ,25.320000 ,99.760000 ,0.180000  ,0.110045  ,0.000000  ,17.051103 
98.000000 ,1.000000  ,25.920000 ,100.000000,0.180000  ,0.096309  ,0.000000  ,17.534677 
99.000000 ,1.000000  ,25.680000 ,99.760000 ,0.180000  ,0.115063  ,0.000000  ,17.713170 
100.000000,1.000000  ,25.680000 ,100.000000,0.180000  ,0.097823  ,0.000000  ,17.674505 
101.000000,1.000000  ,25.360000 ,99.760000 ,0.200000  ,0.110697  ,0.000000  ,17.270872 
102.000000,1.000000  ,25.880000 ,100.000000,0.200000  ,0.123232  ,0.000000  ,17.859879 
103.000000,1.000000  ,26.080000 ,99.760000 ,0.200000  ,0.112491  ,0.000000  ,17.127113 
104.000000,0.000000  ,17.240000 ,66.340000 ,0.200000  ,0.141153  ,0.000000  ,11.579582 
105.000000,1.000000  ,26.000000 ,99.760000 ,0.200000  ,0.148350  ,0.000000  ,17.313424 
106.000000,1.000000  ,25.600000 ,100.000000,0.200000  ,0.119908  ,0.000000  ,17.361885 
107.000000,0.000000  ,11.920000 ,44.800000 ,0.200000  ,0.103402  ,0.000000  ,8.010502  
108.000000,1.000000  ,25.760000 ,99.760000 ,0.200000  ,0.127181  ,0.000000  ,17.971952 
109.000000,1.000000  ,25.760000 ,100.000000,0.200000  ,0.117915  ,0.000000  ,17.005154 
110.000000,1.000000  ,25.880000 ,99.760000 ,0.200000  ,0.122573  ,0.000000  ,18.214060 
111.000000,1.000000  ,25.480000 ,99.760000 ,0.220000  ,0.128712  ,0.000000  ,17.171077 
112.000000,1.000000  ,25.840000 ,99.760000 ,0.220000  ,0.126372  ,0.000000  ,18.143660 
113.000000,0.000000  ,10.840000 ,41.370000 ,0.220000  ,0.126345  ,0.000000  ,6.942160  
114.000000,1.000000  ,26.040000 ,100.000000,0.220000  ,0.137024  ,0.000000  ,17.180766 
115.000000,1.000000  ,25.600000 ,100.000000,0.220000  ,0.123545  ,0.000000  ,16.958056 
116.000000,1.000000  ,25.880000 ,99.760000 ,0.220000  ,0.146251  ,0.000000  ,17.775205 
117.000000,1.000000  ,25.640000 ,100.000000,0.220000  ,0.115226  ,0.000000  ,17.466313 
118.000000,0.000000  ,19.720000 ,75.150000 ,0.220000  ,0.125958  ,0.000000  ,13.236869 
119.000000,1.000000  ,25.720000 ,100.000000,0.220000  ,0.151331  ,0.000000  ,16.729371 
120.000000,0.000000  ,18.120000 ,65.850000 ,0.220000  ,0.129133  ,0.000000  ,13.726034 
121.000000,1.000000  ,25.720000 ,99.760000 ,0.240000  ,0.157839  ,0.000000  ,17.795217 
122.000000,1.000000  ,26.080000 ,100.000000,0.240000  ,0.171675  ,0.000000  ,17.738104 
123.000000,1.000000  ,25.640000 ,100.000000,0.240000  ,0.138649  ,0.000000  ,18.292246 
124.000000,1.000000  ,25.720000 ,99.760000 ,0.240000  ,0.158553  ,0.000000  ,17.681870 
125.000000,1.000000  ,26.200000 ,100.000000,0.240000  ,0.122036  ,0.000000  ,17.457584 
126.000000,1.000000  ,25.920000 ,100.000000,0.240000  ,0.154673  ,0.000000  ,17.906961 
127.000000,1.000000  ,25.840000 ,99.760000 ,0.240000  ,0.160809  ,0.000000  ,16.885028 
128.000000,0.000000  ,17.920000 ,65.730000 ,0.240000  ,0.129266  ,0.000000  ,13.072786 
129.000000,1.000000  ,26.120000 ,100.000000,0.240000  ,0.168168  ,0.000000  ,17.708221 
130.000000,1.000000  ,26.280000 ,100.000000,0.240000  ,0.128722  ,0.000000  ,17.702267 
131.000000,1.000000  ,26.200000 ,100.000000,0.260000  ,0.124130  ,0.000000  ,17.764671 
132.000000,1.000000  ,26.840000 ,99.760000 ,0.260000  ,0.180234  ,0.000000  ,20.204558 
133.000000,1.000000  ,26.400000 ,100.000000,0.260000  ,0.140975  ,0.000000  ,17.835864 
134.000000,1.000000  ,26.880000 ,99.760000 ,0.260000  ,0.148020  ,0.000000  ,18.529421 
135.000000,1.000000  ,26.600000 ,99.760000 ,0.260000  ,0.150730  ,0.000000  ,17.861524 
136.000000,1.000000  ,26.480000 ,100.000000,0.260000  ,0.140741  ,0.000000  ,17.929266 
137.000000,1.000000  ,25.480000 ,99.760000 ,0.260000  ,0.154097  ,0.000000  ,16.736196 
138.000000,0.000000  ,23.520000 ,89.960000 ,0.260000  ,0.158964  ,0.000000  ,16.866408 
139.000000,0.000000  ,10.680000 ,41.370000 ,0.260000  ,0.166190  ,0.000000  ,7.182054  
140.000000,1.000000  ,25.600000 ,99.760000 ,0.260000  ,0.141358  ,0.000000  ,16.344930 
141.000000,1.000000  ,25.680000 ,99.760000 ,0.280000  ,0.145817  ,0.000000  ,18.165760 
142.000000,1.000000  ,26.040000 ,100.000000,0.280000  ,0.143533  ,0.000000  ,18.080610 
143.000000,1.000000  ,26.240000 ,99.760000 ,0.280000  ,0.186298  ,0.000000  ,18.443938 
144.000000,1.000000  ,26.320000 ,99.760000 ,0.280000  ,0.169482  ,0.000000  ,18.021398 
145.000000,1.000000  ,26.320000 ,99.760000 ,0.280000  ,0.164626  ,0.000000  ,17.949058 
146.000000,0.000000  ,24.080000 ,90.090000 ,0.280000  ,0.197125  ,0.000000  ,17.384902 
147.000000,1.000000  ,26.720000 ,100.000000,0.280000  ,0.145548  ,0.000000  ,17.971189 
148.000000,1.000000  ,26.240000 ,100.000000,0.280000  ,0.180613  ,0.000000  ,18.111750 
149.000000,1.000000  ,25.840000 ,99.760000 ,0.280000  ,0.183154  ,0.000000  ,17.463493 
150.000000,1.000000  ,26.520000 ,99.760000 ,0.280000  ,0.209418  ,0.000000  ,17.765086 
151.000000,1.000000  ,26.080000 ,99.760000 ,0.300000  ,0.151258  ,0.000000  ,16.877305 
152.000000,1.000000  ,26.040000 ,100.000000,0.300000  ,0.175307  ,0.000000  ,18.700601 
153.000000,1.000000  ,25.760000 ,99.760000 ,0.300000  ,0.183444  ,0.000000  ,17.917549 
154.000000,0.000000  ,18.480000 ,65.730000 ,0.300000  ,0.173304  ,0.000000  ,14.897252 
155.000000,1.000000  ,25.760000 ,100.000000,0.300000  ,0.171477  ,0.000000  ,16.779912 
156.000000,0.000000  ,17.080000 ,65.730000 ,0.300000  ,0.160685  ,0.000000  ,11.549969 
157.000000,1.000000  ,26.920000 ,99.760000 ,0.300000  ,0.154417  ,0.000000  ,19.032421 
158.000000,0.000000  ,19.640000 ,62.790000 ,0.300000  ,0.177151  ,0.000000  ,14.663933 
159.000000,0.000000  ,17.120000 ,64.870000 ,0.300000  ,0.169656  ,0.000000  ,11.355392 
160.000000,1.000000  ,26.440000 ,100.000000,0.300000  ,0.177388  ,0.000000  ,19.232112 
161.000000,1.000000  ,25.960000 ,99.760000 ,0.320000  ,0.174604  ,0.000000  ,17.385892 
162.000000,1.000000  ,26.080000 ,100.000000,0.320000  ,0.192912  ,0.000000  ,18.002866 
163.000000,1.000000  ,26.880000 ,99.760000 ,0.320000  ,0.179479  ,0.000000  ,17.934793 
164.000000,1.000000  ,26.160000 ,99.760000 ,0.320000  ,0.193316  ,0.000000  ,18.353930 
165.000000,1.000000  ,26.640000 ,100.000000,0.320000  ,0.169096  ,0.000000  ,17.127951 
166.000000,1.000000  ,26.880000 ,100.000000,0.320000  ,0.190364  ,0.000000  ,17.999972 
167.000000,1.000000  ,25.840000 ,99.760000 ,0.320000  ,0.201886  ,0.000000  ,17.852678 
168.000000,1.000000  ,25.880000 ,100.000000,0.320000  ,0.198451  ,0.000000  ,16.805733 
169.000000,1.000000  ,25.720000 ,99.760000 ,0.320000  ,0.224223  ,0.000000  ,17.992406 
170.000000,0.000000  ,23.200000 ,90.090000 ,0.320000  ,0.169583  ,0.000000  ,16.646464 
171.000000,1.000000  ,26.040000 ,100.000000,0.340000  ,0.160252  ,0.000000  ,17.447659 
172.000000,1.000000  ,25.880000 ,100.000000,0.340000  ,0.193196  ,0.000000  ,17.735620 
173.000000,1.000000  ,26.720000 ,100.000000,0.340000  ,0.224307  ,0.000000  ,18.256277 
174.000000,1.000000  ,28.200000 ,100.000000,0.340000  ,0.215403  ,0.000000  ,21.663961 
175.000000,0.000000  ,18.440000 ,63.770000 ,0.340000  ,0.189960  ,0.000000  ,12.815976 
176.000000,1.000000  ,26.800000 ,100.000000,0.340000  ,0.181020  ,0.000000  ,18.469002 
177.000000,1.000000  ,26.800000 ,99.760000 ,0.340000  ,0.206191  ,0.000000  ,18.485280 
178.000000,1.000000  ,26.480000 ,100.000000,0.340000  ,0.227248  ,0.000000  ,17.958569 
179.000000,1.000000  ,26.320000 ,100.000000,0.340000  ,0.237327  ,0.000000  ,17.385006 
180.000000,1.000000  ,25.880000 ,100.000000,0.340000  ,0.175523  ,0.000000  ,18.424038 
181.000000,1.000000  ,26.520000 ,100.000000,0.360000  ,0.244595  ,0.000000  ,18.367204 
182.000000,0.000000  ,23.280000 ,90.210000 ,0.360000  ,0.237092  ,0.000000  ,16.480076 
183.000000,1.000000  ,26.880000 ,99.760000 ,0.360000  ,0.210152  ,0.000000  ,18.869205 
184.000000,0.000000  ,16.920000 ,65.480000 ,0.360000  ,0.244769  ,0.000000  ,11.202990 
185.000000,1.000000  ,25.640000 ,100.000000,0.360000  ,0.208175  ,0.000000  ,17.765922 
186.000000,1.000000  ,26.880000 ,100.000000,0.360000  ,0.231748  ,0.000000  ,18.858938 
187.000000,1.000000  ,27.200000 ,99.760000 ,0.360000  ,0.247080  ,0.000000  ,19.058012 
188.000000,0.000000  ,31.800000 ,52.390000 ,0.360000  ,0.223607  ,0.000000  ,38.732051 
189.000000,0.000000  ,10.360000 ,36.960000 ,0.360000  ,0.187715  ,0.000000  ,7.333126  
190.000000,1.000000  ,27.040000 ,100.000000,0.360000  ,0.213464  ,0.000000  ,19.034741 
191.000000,1.000000  ,27.000000 ,99.760000 ,0.380000  ,0.234283  ,0.000000  ,18.176605 
192.000000,1.000000  ,25.760000 ,100.000000,0.380000  ,0.190291  ,0.000000  ,17.969296 
193.000000,1.000000  ,26.800000 ,100.000000,0.380000  ,0.250328  ,0.000000  ,19.068393 
194.000000,1.000000  ,27.760000 ,99.760000 ,0.380000  ,0.190145  ,0.000000  ,19.100789 
195.000000,0.000000  ,17.440000 ,65.240000 ,0.380000  ,0.273350  ,0.000000  ,11.582471 
196.000000,0.000000  ,9.680000  ,37.090000 ,0.380000  ,0.235954  ,0.000000  ,6.469450  
197.000000,1.000000  ,27.160000 ,100.000000,0.380000  ,0.240265  ,0.000000  ,19.146719 
198.000000,0.000000  ,11.080000 ,36.840000 ,0.380000  ,0.237699  ,0.000000  ,8.332118  
199.000000,1.000000  ,26.080000 ,100.000000,0.380000  ,0.275322  ,0.000000  ,18.673372 
200.000000,0.000000  ,6.880000  ,25.210000 ,0.380000  ,0.259276  ,0.000000  ,4.512693  
201.000000,1.000000  ,26.880000 ,99.760000 ,0.400000  ,0.204604  ,0.000000  ,18.285385 
202.000000,1.000000  ,26.800000 ,99.760000 ,0.400000  ,0.259556  ,0.000000  ,18.616355 
203.000000,1.000000  ,28.160000 ,99.760000 ,0.400000  ,0.245837  ,0.000000  ,19.489032 
204.000000,1.000000  ,26.760000 ,99.760000 ,0.400000  ,0.231564  ,0.000000  ,18.378863 
205.000000,1.000000  ,26.160000 ,100.000000,0.400000  ,0.231324  ,0.000000  ,17.885162 
206.000000,1.000000  ,26.880000 ,99.760000 ,0.400000  ,0.281957  ,0.000000  ,19.136205 
207.000000,0.000000  ,14.840000 ,53.610000 ,0.400000  ,0.217530  ,0.000000  ,10.163773 
208.000000,0.000000  ,11.680000 ,35.250000 ,0.400000  ,0.172627  ,0.000000  ,8.861440  
209.000000,0.000000  ,17.720000 ,65.360000 ,0.400000  ,0.222126  ,0.000000  ,12.154595 
210.000000,0.000000  ,18.680000 ,63.530000 ,0.400000  ,0.216769  ,0.000000  ,14.064934 
211.000000,1.000000  ,26.560000 ,99.760000 ,0.420000  ,0.265897  ,0.000000  ,18.417511 
212.000000,0.000000  ,11.160000 ,36.840000 ,0.420000  ,0.185311  ,0.000000  ,8.773166  
213.000000,0.000000  ,24.480000 ,88.740000 ,0.420000  ,0.197225  ,0.000000  ,18.642099 
214.000000,0.000000  ,20.440000 ,75.030000 ,0.420000  ,0.260542  ,0.000000  ,14.796079 
215.000000,0.000000  ,10.480000 ,36.840000 ,0.420000  ,0.224934  ,0.000000  ,7.799236  
216.000000,0.000000  ,11.000000 ,40.760000 ,0.420000  ,0.221820  ,0.000000  ,8.252746  
217.000000,0.000000  ,7.120000  ,26.070000 ,0.420000  ,0.218724  ,0.000000  ,4.851651  
218.000000,0.000000  ,7.280000  ,26.070000 ,0.420000  ,0.183140  ,0.000000  ,4.884526  
219.000000,1.000000  ,27.680000 ,100.000000,0.420000  ,0.262395  ,0.000000  ,20.094328 
220.000000,1.000000  ,26.760000 ,99.760000 ,0.420000  ,0.223704  ,0.000000  ,18.697548 
221.000000,0.000000  ,22.800000 ,85.190000 ,0.440000  ,0.281213  ,0.000000  ,16.374150 
222.000000,0.000000  ,2.800000  ,9.180000  ,0.440000  ,0.189318  ,0.000000  ,1.652608  
223.000000,0.000000  ,7.040000  ,26.190000 ,0.440000  ,0.197941  ,0.000000  ,4.654743  
224.000000,1.000000  ,27.480000 ,100.000000,0.440000  ,0.273505  ,0.000000  ,19.345702 
225.000000,1.000000  ,26.560000 ,100.000000,0.440000  ,0.213842  ,0.000000  ,18.916431 
226.000000,1.000000  ,27.600000 ,99.760000 ,0.440000  ,0.280834  ,0.000000  ,19.233608 
227.000000,0.000000  ,10.560000 ,36.840000 ,0.440000  ,0.221301  ,0.000000  ,8.212145  
228.000000,1.000000  ,25.800000 ,99.760000 ,0.440000  ,0.257899  ,0.000000  ,18.519695 
229.000000,1.000000  ,26.440000 ,100.000000,0.440000  ,0.297750  ,0.000000  ,18.567759 
230.000000,0.000000  ,6.080000  ,24.360000 ,0.440000  ,0.269587  ,0.000000  ,3.810572  
231.000000,1.000000  ,27.880000 ,99.760000 ,0.460000  ,0.293753  ,0.000000  ,19.109206 
232.000000,1.000000  ,27.040000 ,100.000000,0.460000  ,0.292414  ,0.000000  ,18.984786 
233.000000,1.000000  ,27.200000 ,100.000000,0.460000  ,0.277608  ,0.000000  ,18.997184 
234.000000,0.000000  ,16.240000 ,57.410000 ,0.460000  ,0.265518  ,0.000000  ,12.154668 
235.000000,0.000000  ,17.560000 ,64.750000 ,0.460000  ,0.323215  ,0.000000  ,11.865573 
236.000000,1.000000  ,27.920000 ,99.760000 ,0.460000  ,0.292961  ,0.000000  ,19.898604 
237.000000,0.000000  ,16.960000 ,54.350000 ,0.460000  ,0.287726  ,0.000000  ,13.369265 
238.000000,0.000000  ,2.120000  ,6.120000  ,0.460000  ,0.193637  ,0.000000  ,1.450759  
239.000000,1.000000  ,28.760000 ,100.000000,0.460000  ,0.257764  ,0.000000  ,20.852795 
240.000000,0.000000  ,3.960000  ,13.950000 ,0.460000  ,0.207430  ,0.000000  ,2.590145  
241.000000,1.000000  ,29.400000 ,99.760000 ,0.480000  ,0.282347  ,0.000000  ,21.021391 
242.000000,1.000000  ,26.760000 ,100.000000,0.480000  ,0.292224  ,0.000000  ,18.708559 
243.000000,0.000000  ,21.000000 ,74.420000 ,0.480000  ,0.277675  ,0.000000  ,15.028836 
244.000000,0.000000  ,12.400000 ,35.010000 ,0.480000  ,0.302386  ,0.000000  ,10.011055 
245.000000,1.000000  ,27.360000 ,99.760000 ,0.480000  ,0.268178  ,0.000000  ,19.047356 
246.000000,0.000000  ,23.320000 ,84.820000 ,0.480000  ,0.247873  ,0.000000  ,17.812112 
247.000000,1.000000  ,27.200000 ,100.000000,0.480000  ,0.283938  ,0.000000  ,18.369320 
248.000000,0.000000  ,4.080000  ,13.460000 ,0.480000  ,0.309896  ,0.000000  ,2.826010  
249.000000,1.000000  ,27.000000 ,100.000000,0.480000  ,0.368046  ,0.000000  ,19.657851 
250.000000,1.000000  ,26.800000 ,99.760000 ,0.480000  ,0.287901  ,0.000000  ,19.441630 
251.000000,0.000000  ,14.880000 ,51.900000 ,0.500000  ,0.277556  ,0.000000  ,10.165800 
252.000000,0.000000  ,10.720000 ,36.350000 ,0.500000  ,0.256239  ,0.000000  ,8.577211  
253.000000,0.000000  ,9.680000  ,37.090000 ,0.500000  ,0.292161  ,0.000000  ,6.424568  
254.000000,0.000000  ,14.480000 ,50.060000 ,0.500000  ,0.260630  ,0.000000  ,10.372130 
255.000000,0.000000  ,5.880000  ,22.520000 ,0.500000  ,0.322877  ,0.000000  ,3.704774  
256.000000,1.000000  ,27.360000 ,99.760000 ,0.500000  ,0.315867  ,0.000000  ,19.964962 
257.000000,0.000000  ,11.280000 ,36.840000 ,0.500000  ,0.371164  ,0.000000  ,8.791145  
258.000000,0.000000  ,11.120000 ,36.840000 ,0.500000  ,0.303952  ,0.000000  ,8.762163  
259.000000,1.000000  ,27.400000 ,100.000000,0.500000  ,0.276002  ,0.000000  ,19.481241 
260.000000,0.000000  ,10.280000 ,37.090000 ,0.500000  ,0.277135  ,0.000000  ,6.751899  
261.000000,0.000000  ,9.120000  ,32.930000 ,0.520000  ,0.236115  ,0.000000  ,5.828169  
262.000000,0.000000  ,17.880000 ,60.220000 ,0.520000  ,0.360155  ,0.000000  ,13.447480 
