# lap_count, lap_success, laptime, completion, noise_scale, max_noise(m), NA, Computation_time
190.000000,1.000000  ,25.280000 ,100.000000,0.360000  ,0.210404  ,0.000000  ,16.619343 
191.000000,1.000000  ,25.480000 ,100.000000,0.380000  ,0.202460  ,0.000000  ,17.436455 
192.000000,1.000000  ,25.600000 ,100.000000,0.380000  ,0.223120  ,0.000000  ,17.508426 
193.000000,1.000000  ,25.320000 ,99.760000 ,0.380000  ,0.217211  ,0.000000  ,16.744815 
194.000000,1.000000  ,25.480000 ,100.000000,0.380000  ,0.237596  ,0.000000  ,17.285380 
195.000000,1.000000  ,25.320000 ,100.000000,0.380000  ,0.247414  ,0.000000  ,17.428874 
196.000000,0.000000  ,18.880000 ,74.910000 ,0.380000  ,0.274011  ,0.000000  ,12.026851 
197.000000,1.000000  ,25.280000 ,100.000000,0.380000  ,0.205838  ,0.000000  ,17.375257 
198.000000,1.000000  ,25.400000 ,100.000000,0.380000  ,0.219733  ,0.000000  ,16.792813 
199.000000,1.000000  ,25.200000 ,99.760000 ,0.380000  ,0.242464  ,0.000000  ,16.959517 
200.000000,1.000000  ,25.840000 ,100.000000,0.380000  ,0.191373  ,0.000000  ,17.854210 
201.000000,1.000000  ,25.600000 ,99.760000 ,0.400000  ,0.206475  ,0.000000  ,17.516713 
202.000000,1.000000  ,25.400000 ,99.760000 ,0.400000  ,0.247898  ,0.000000  ,17.208040 
203.000000,1.000000  ,25.360000 ,99.760000 ,0.400000  ,0.252319  ,0.000000  ,17.038753 
204.000000,1.000000  ,25.760000 ,100.000000,0.400000  ,0.271116  ,0.000000  ,17.770001 
205.000000,1.000000  ,25.400000 ,99.760000 ,0.400000  ,0.220379  ,0.000000  ,17.174375 
206.000000,0.000000  ,19.240000 ,75.280000 ,0.400000  ,0.231593  ,0.000000  ,12.352134 
207.000000,1.000000  ,25.440000 ,99.760000 ,0.400000  ,0.276640  ,0.000000  ,17.068003 
208.000000,1.000000  ,25.400000 ,99.760000 ,0.400000  ,0.208127  ,0.000000  ,17.239591 
209.000000,0.000000  ,22.680000 ,90.090000 ,0.400000  ,0.211190  ,0.000000  ,15.227865 
210.000000,1.000000  ,25.360000 ,99.760000 ,0.400000  ,0.221813  ,0.000000  ,16.631827 
211.000000,1.000000  ,26.160000 ,99.760000 ,0.420000  ,0.218287  ,0.000000  ,17.329619 
212.000000,1.000000  ,25.560000 ,100.000000,0.420000  ,0.216498  ,0.000000  ,17.289814 
213.000000,1.000000  ,25.520000 ,100.000000,0.420000  ,0.239613  ,0.000000  ,17.180338 
214.000000,0.000000  ,18.880000 ,75.030000 ,0.420000  ,0.280549  ,0.000000  ,12.323176 
215.000000,1.000000  ,26.000000 ,100.000000,0.420000  ,0.230378  ,0.000000  ,17.029904 
216.000000,1.000000  ,25.520000 ,99.760000 ,0.420000  ,0.202860  ,0.000000  ,17.211827 
217.000000,0.000000  ,6.600000  ,26.190000 ,0.420000  ,0.199516  ,0.000000  ,3.949819  
218.000000,1.000000  ,25.560000 ,100.000000,0.420000  ,0.240673  ,0.000000  ,17.129085 
219.000000,1.000000  ,25.400000 ,100.000000,0.420000  ,0.217676  ,0.000000  ,17.604177 
220.000000,1.000000  ,25.280000 ,99.760000 ,0.420000  ,0.281788  ,0.000000  ,17.609349 
221.000000,1.000000  ,25.560000 ,100.000000,0.440000  ,0.213844  ,0.000000  ,17.080380 
222.000000,1.000000  ,26.040000 ,99.760000 ,0.440000  ,0.271936  ,0.000000  ,17.459122 
223.000000,1.000000  ,25.480000 ,100.000000,0.440000  ,0.225456  ,0.000000  ,18.048678 
224.000000,1.000000  ,25.600000 ,99.760000 ,0.440000  ,0.353249  ,0.000000  ,17.386146 
225.000000,0.000000  ,22.920000 ,90.090000 ,0.440000  ,0.285679  ,0.000000  ,15.596402 
226.000000,1.000000  ,25.600000 ,99.760000 ,0.440000  ,0.263474  ,0.000000  ,17.324310 
227.000000,1.000000  ,25.560000 ,100.000000,0.440000  ,0.245246  ,0.000000  ,17.351227 
228.000000,1.000000  ,25.640000 ,99.760000 ,0.440000  ,0.325285  ,0.000000  ,17.354506 
229.000000,1.000000  ,25.640000 ,100.000000,0.440000  ,0.308177  ,0.000000  ,17.539189 
230.000000,1.000000  ,25.920000 ,99.760000 ,0.440000  ,0.240377  ,0.000000  ,17.957937 
231.000000,1.000000  ,25.600000 ,99.760000 ,0.460000  ,0.250456  ,0.000000  ,16.773006 
232.000000,1.000000  ,25.560000 ,100.000000,0.460000  ,0.270956  ,0.000000  ,17.238394 
233.000000,0.000000  ,22.840000 ,89.840000 ,0.460000  ,0.308622  ,0.000000  ,15.218278 
234.000000,1.000000  ,25.480000 ,99.760000 ,0.460000  ,0.326671  ,0.000000  ,17.708593 
235.000000,1.000000  ,25.600000 ,100.000000,0.460000  ,0.267986  ,0.000000  ,17.389918 
236.000000,1.000000  ,25.440000 ,99.760000 ,0.460000  ,0.281715  ,0.000000  ,16.721001 
237.000000,1.000000  ,25.520000 ,100.000000,0.460000  ,0.294838  ,0.000000  ,18.364822 
238.000000,1.000000  ,25.680000 ,99.760000 ,0.460000  ,0.265478  ,0.000000  ,18.162814 
239.000000,0.000000  ,17.880000 ,65.730000 ,0.460000  ,0.284092  ,0.000000  ,13.653584 
240.000000,1.000000  ,25.440000 ,99.760000 ,0.460000  ,0.306073  ,0.000000  ,17.551942 
241.000000,1.000000  ,25.560000 ,100.000000,0.480000  ,0.313762  ,0.000000  ,16.594070 
242.000000,1.000000  ,25.760000 ,100.000000,0.480000  ,0.285106  ,0.000000  ,17.215679 
243.000000,1.000000  ,25.400000 ,99.760000 ,0.480000  ,0.236421  ,0.000000  ,17.588028 
244.000000,1.000000  ,25.640000 ,99.760000 ,0.480000  ,0.353397  ,0.000000  ,17.395413 
245.000000,1.000000  ,25.440000 ,99.760000 ,0.480000  ,0.277577  ,0.000000  ,17.235538 
246.000000,1.000000  ,26.000000 ,100.000000,0.480000  ,0.268296  ,0.000000  ,18.044712 
247.000000,1.000000  ,25.600000 ,100.000000,0.480000  ,0.263388  ,0.000000  ,16.919067 
248.000000,1.000000  ,26.360000 ,99.760000 ,0.480000  ,0.290409  ,0.000000  ,17.660566 
249.000000,1.000000  ,25.800000 ,100.000000,0.480000  ,0.284794  ,0.000000  ,17.574575 
250.000000,1.000000  ,26.640000 ,99.760000 ,0.480000  ,0.361793  ,0.000000  ,19.367898 
251.000000,1.000000  ,25.520000 ,99.760000 ,0.500000  ,0.306146  ,0.000000  ,17.517143 
252.000000,1.000000  ,25.160000 ,100.000000,0.500000  ,0.381796  ,0.000000  ,16.416474 
253.000000,1.000000  ,25.440000 ,99.760000 ,0.500000  ,0.291087  ,0.000000  ,17.105341 
254.000000,1.000000  ,25.440000 ,99.760000 ,0.500000  ,0.316930  ,0.000000  ,16.899368 
255.000000,1.000000  ,25.600000 ,100.000000,0.500000  ,0.310942  ,0.000000  ,16.866618 
256.000000,1.000000  ,25.440000 ,100.000000,0.500000  ,0.299194  ,0.000000  ,17.553729 
257.000000,1.000000  ,25.480000 ,100.000000,0.500000  ,0.302769  ,0.000000  ,17.301289 
258.000000,1.000000  ,25.560000 ,100.000000,0.500000  ,0.320109  ,0.000000  ,17.596585 
259.000000,1.000000  ,25.400000 ,99.760000 ,0.500000  ,0.328339  ,0.000000  ,17.305626 
260.000000,1.000000  ,25.360000 ,99.760000 ,0.500000  ,0.322312  ,0.000000  ,17.364948 
261.000000,1.000000  ,25.520000 ,99.760000 ,0.520000  ,0.287325  ,0.000000  ,16.768864 
262.000000,0.000000  ,17.880000 ,65.850000 ,0.520000  ,0.292340  ,0.000000  ,13.276021 
263.000000,1.000000  ,25.600000 ,99.760000 ,0.520000  ,0.352506  ,0.000000  ,16.872579 
